"","R","G","B","x","y","type","imname","zoiCx","zoiCy"
"3816",98,154,47,2459.48275862069,740.068965517241,"G","72",2325,678
"3817",99,128,36,2270.97701149425,882.597701149425,"G","72",2325,678
"3818",95,142,72,2093.96551724138,944.666666666667,"G","72",2325,678
"3819",107,146,83,1933.04597701149,972.252873563218,"G","72",2325,678
"3820",109,152,63,1943.3908045977,898.689655172414,"G","72",2325,678
"3821",23,50,0,2027.29885057471,860.758620689655,"G","72",2325,678
"3822",74,123,42,2054.88505747126,868.804597701149,"G","72",2325,678
"3823",255,254,255,1967.52873563218,209.034482758621,"W","72",2325,678
"3824",248,248,248,1970.97701149425,205.586206896552,"W","72",2325,678
"3825",252,254,249,1975.57471264368,199.83908045977,"W","72",2325,678
"3826",255,236,254,2211.18390804598,1164.06896551724,"R","73",1879,802
"3827",233,185,227,2208.88505747126,1172.11494252874,"R","73",1879,802
"3828",232,173,229,2207.73563218391,1166.36781609195,"R","73",1879,802
"3829",255,206,201,2198.54022988506,1170.96551724138,"R","73",1879,802
"3830",255,226,223,2183.59770114943,1150.27586206897,"R","73",1879,802
"3831",140,81,103,2049.11494252874,1114.64367816092,"R","73",1879,802
"3832",128,73,94,2050.26436781609,1113.49425287356,"R","73",1879,802
"3833",219,163,198,2049.11494252874,1105.44827586207,"R","73",1879,802
"3834",200,143,176,2057.16091954023,1105.44827586207,"R","73",1879,802
"3835",191,146,189,2062.90804597701,1099.70114942529,"R","73",1879,802
"3836",171,103,152,2073.25287356322,1102,"R","73",1879,802
"3837",176,123,167,2077.85057471264,1099.70114942529,"R","73",1879,802
"3838",255,222,255,2054.86206896552,1052.57471264368,"R","73",1879,802
"3839",232,181,222,2047.96551724138,1051.42528735632,"R","73",1879,802
"3840",221,158,151,2050.26436781609,1041.08045977011,"R","73",1879,802
"3841",152,93,87,2047.96551724138,1039.93103448276,"R","73",1879,802
"3842",240,197,225,2038.77011494253,1050.27586206897,"R","73",1879,802
"3843",246,186,220,2031.87356321839,1035.33333333333,"R","73",1879,802
"3844",175,113,154,2123.8275862069,1005.44827586207,"R","73",1879,802
"3845",248,234,247,2177.85057471264,889.35632183908,"R","73",1879,802
"3846",234,206,231,2167.50574712644,902,"R","73",1879,802
"3847",171,116,96,2157.16091954023,891.655172413793,"R","73",1879,802
"3848",232,195,189,2161.75862068965,893.954022988506,"R","73",1879,802
"3849",187,136,179,2143.36781609195,904.298850574713,"R","73",1879,802
"3850",255,233,240,2143.36781609195,897.402298850575,"R","73",1879,802
"3851",253,223,235,2136.47126436782,891.655172413793,"R","73",1879,802
"3852",202,160,164,2138.77011494253,885.908045977011,"R","73",1879,802
"3853",187,169,157,2129.57471264368,879.011494252873,"R","73",1879,802
"3854",248,226,249,1933.02298850575,659.471264367816,"R","73",1879,802
"3855",255,237,251,1924.97701149425,675.563218390804,"R","73",1879,802
"3856",224,194,206,1908.88505747126,689.35632183908,"R","73",1879,802
"3857",198,130,187,1896.24137931034,680.16091954023,"R","73",1879,802
"3858",243,196,232,1889.34482758621,667.51724137931,"R","73",1879,802
"3859",237,191,219,1890.49425287356,666.367816091954,"R","73",1879,802
"3860",171,127,160,1891.64367816092,652.574712643678,"R","73",1879,802
"3861",149,98,131,1659.45977011494,637.632183908046,"R","73",1879,802
"3862",252,217,249,1653.71264367816,646.827586206897,"R","73",1879,802
"3863",148,97,104,1643.36781609195,649.126436781609,"R","73",1879,802
"3864",172,123,129,1639.91954022988,653.724137931034,"R","73",1879,802
"3865",218,186,201,1629.57471264368,658.32183908046,"R","73",1879,802
"3866",225,191,226,1566.35632183908,718.091954022988,"R","73",1879,802
"3867",246,198,240,1562.90804597701,708.896551724138,"R","73",1879,802
"3868",230,187,215,1553.71264367816,706.597701149425,"R","73",1879,802
"3869",223,212,192,1572.10344827586,692.804597701149,"R","73",1879,802
"3870",248,219,241,1560.6091954023,692.804597701149,"R","73",1879,802
"3871",230,203,222,1558.31034482759,688.206896551724,"R","73",1879,802
"3872",205,174,189,1564.05747126437,681.310344827586,"R","73",1879,802
"3873",254,217,235,1560.6091954023,679.011494252873,"R","73",1879,802
"3874",246,212,236,1846.81609195402,877.862068965517,"R","73",1879,802
"3875",186,148,161,1854.86206896552,865.218390804598,"R","73",1879,802
"3876",213,159,172,1845.66666666667,859.471264367816,"R","73",1879,802
"3877",164,196,113,2472.14942528736,1201.22988505747,"G","74",2871,761
"3878",33,44,4,2618.12643678161,1183.98850574713,"G","74",2871,761
"3879",117,149,64,2681.34482758621,1173.64367816092,"G","74",2871,761
"3880",74,102,51,2916.97701149425,1167.89655172414,"G","74",2871,761
"3881",143,176,105,3038.81609195402,1133.41379310345,"G","74",2871,761
"3882",0,14,0,2868.70114942529,1083.98850574713,"G","74",2871,761
"3883",24,52,0,2557.20689655172,1038.01149425287,"G","74",2871,761
"3884",180,219,152,2616.97701149425,971.344827586207,"G","74",2871,761
"3885",61,90,36,2938.81609195402,943.758620689655,"G","74",2871,761
"3886",175,197,133,3116.97701149425,908.126436781609,"G","74",2871,761
"3887",152,195,116,2885.94252873563,883.988505747126,"G","74",2871,761
"3888",50,80,26,2554.90804597701,804.67816091954,"G","74",2871,761
"3889",193,194,137,2630.77011494253,744.908045977011,"G","74",2871,761
"3890",192,224,161,3084.79310344828,677.091954022988,"G","74",2871,761
"3891",165,203,154,3026.1724137931,612.724137931034,"G","74",2871,761
"3892",125,157,92,2642.26436781609,598.931034482758,"G","74",2871,761
"3893",171,218,137,3060.65517241379,475.942528735632,"G","74",2871,761
"3894",115,143,68,3242.26436781609,398.931034482759,"G","74",2871,761
"3895",172,172,110,3037.66666666667,328.816091954023,"G","74",2871,761
"3896",116,158,118,2803.18390804598,339.16091954023,"G","74",2871,761
"3897",138,164,101,2664.10344827586,339.16091954023,"G","74",2871,761
"3898",56,70,17,2581.34482758621,329.965517241379,"G","74",2871,761
"3899",97,148,11,1530.75862068966,1623.31034482759,"G","75",1548,1344
"3900",50,92,0,1552.59770114943,1588.8275862069,"G","75",1548,1344
"3901",221,255,117,1556.04597701149,1547.44827586207,"G","75",1548,1344
"3902",174,210,78,1544.55172413793,1518.71264367816,"G","75",1548,1344
"3903",169,207,70,1481.33333333333,1456.64367816092,"G","75",1548,1344
"3904",98,142,3,1490.52873563218,1377.33333333333,"G","75",1548,1344
"3905",181,204,122,1480.18390804598,1325.6091954023,"G","75",1548,1344
"3906",152,182,82,1487.08045977011,1299.1724137931,"G","75",1548,1344
"3907",108,132,58,1488.22988505747,1255.49425287356,"G","75",1548,1344
"3908",74,102,0,1453.74712643678,1200.32183908046,"G","75",1548,1344
"3909",120,152,55,1359.49425287356,1241.70114942529,"G","75",1548,1344
"3910",5,13,16,1259.49425287356,1271.58620689655,"G","75",1548,1344
"3911",123,136,56,1223.86206896552,1293.42528735632,"G","75",1548,1344
"3912",98,145,3,1073.28735632184,1303.77011494253,"G","75",1548,1344
"3913",116,159,17,1337.65517241379,1212.96551724138,"G","75",1548,1344
"3914",56,22,0,1304.32183908046,1168.13793103448,"G","75",1548,1344
"3915",23,48,16,1129.6091954023,1146.29885057471,"G","75",1548,1344
"3916",12,17,0,1168.68965517241,1115.26436781609,"G","75",1548,1344
"3917",102,111,32,1377.88505747126,1076.18390804598,"G","75",1548,1344
"3918",29,66,0,1437.65517241379,1035.95402298851,"G","75",1548,1344
"3919",134,161,64,1238.80459770115,998.022988505747,"G","75",1548,1344
"3920",61,62,4,1580.18390804598,966.988505747126,"G","75",1548,1344
"3921",39,68,20,1672.13793103448,971.586206896552,"G","75",1548,1344
"3922",82,117,25,1802.02298850575,953.195402298851,"G","75",1548,1344
"3923",91,136,9,1853.74712643678,979.632183908046,"G","75",1548,1344
"3924",83,121,2,1873.28735632184,1111.81609195402,"G","75",1548,1344
"3925",105,135,23,1904.32183908046,1225.6091954023,"G","75",1548,1344
"3926",165,200,82,1937.65517241379,1292.27586206897,"G","75",1548,1344
"3927",237,253,214,1876.73563218391,1369.28735632184,"G","75",1548,1344
"3928",136,153,85,1845.70114942529,1249.74712643678,"G","75",1548,1344
"3929",168,206,67,1790.52873563218,1308.36781609195,"G","75",1548,1344
"3930",84,124,10,1681.33333333333,1325.6091954023,"G","75",1548,1344
"3931",44,76,0,1662.94252873563,1199.1724137931,"G","75",1548,1344
"3932",75,106,28,1799.72413793103,1180.7816091954,"G","75",1548,1344
"3933",151,182,106,1595.12643678161,1146.29885057471,"G","75",1548,1344
"3934",56,91,0,1560.64367816092,1014.11494252874,"G","75",1548,1344
"3935",77,92,1,1734.20689655172,992.275862068965,"G","75",1548,1344
"3936",65,86,0,1879.03448275862,1025.6091954023,"G","75",1548,1344
"3937",32,68,4,1958.34482758621,964.689655172414,"G","75",1548,1344
"3938",89,98,43,1866.3908045977,906.068965517241,"G","75",1548,1344
"3939",142,177,83,1626.16091954023,906.068965517241,"G","75",1548,1344
"3940",79,105,31,1450.29885057471,911.816091954023,"G","75",1548,1344
"3941",249,255,85,1319.26436781609,1702.62068965517,"Y","75",1548,1344
"3942",252,255,164,1566.3908045977,1800.32183908046,"Y","75",1548,1344
"3943",249,255,98,1649.14942528736,1764.68965517241,"Y","75",1548,1344
"3944",220,216,5,1756.04597701149,1752.04597701149,"Y","75",1548,1344
"3945",254,255,101,1867.54022988506,1687.67816091954,"Y","75",1548,1344
"3946",249,255,57,1864.09195402299,1634.80459770115,"Y","75",1548,1344
"3947",251,255,172,1837.65517241379,1619.86206896552,"Y","75",1548,1344
"3948",228,244,83,1779.03448275862,1558.94252873563,"Y","75",1548,1344
"3949",252,254,129,1768.68965517241,1618.71264367816,"Y","75",1548,1344
"3950",251,255,164,1706.62068965517,1516.41379310345,"Y","75",1548,1344
"3951",248,254,146,1695.12643678161,1501.47126436782,"Y","75",1548,1344
"3952",247,255,142,1692.8275862069,1494.57471264368,"Y","75",1548,1344
"3953",255,255,116,1904.32183908046,1644,"Y","75",1548,1344
"3954",113,150,83,1766.25912838634,2208.49469964664,"G","77",2046,1788
"3955",83,115,65,1964.13898704358,1862.20494699647,"G","77",2046,1788
"3956",129,171,97,1766.25912838634,1693.7714958775,"G","77",2046,1788
"3957",82,131,52,1727.38987043581,1393.41813898704,"G","77",2046,1788
"3958",119,159,70,2405.83510011779,1606.61012956419,"G","77",2046,1788
"3959",119,154,70,2322.20730270907,2227.34040047114,"G","77",2046,1788
"3960",80,104,18,2377.56654888104,1869.27208480565,"G","77",2046,1788
"3961",148,190,82,1641.40636042403,2261.49823321555,"G","77",2046,1788
"3962",95,128,39,1595.46996466431,2221.45111896349,"G","77",2046,1788
"3963",135,147,185,3533.90804597701,469.965517241379,"B","78",3450,501
"3964",107,115,162,3529.31034482759,460.770114942529,"B","78",3450,501
"3965",122,152,180,3578.73563218391,502.149425287356,"B","78",3450,501
"3966",114,132,144,3569.54022988506,453.873563218391,"B","78",3450,501
"3967",140,176,66,3491.58620689655,2194.74712643678,"G","78",3464,1989
"3968",152,178,104,3498.48275862069,2154.51724137931,"G","78",3464,1989
"3969",130,169,50,3492.73563218391,2111.98850574713,"G","78",3464,1989
"3970",154,193,76,3478.94252873563,2067.16091954023,"G","78",3464,1989
"3971",106,145,26,3429.51724137931,2029.22988505747,"G","78",3464,1989
"3972",107,147,22,3389.28735632184,2006.24137931035,"G","78",3464,1989
"3973",125,165,51,3391.58620689655,1975.20689655172,"G","78",3464,1989
"3974",89,130,8,3386.98850574713,1928.08045977012,"G","78",3464,1989
"3975",136,174,55,3390.4367816092,1898.19540229885,"G","78",3464,1989
"3976",90,138,26,3381.24137931035,1861.41379310345,"G","78",3464,1989
"3977",151,192,86,3357.10344827586,1811.98850574713,"G","78",3464,1989
"3978",137,177,114,3342.16091954023,1768.31034482759,"G","78",3464,1989
"3979",109,135,25,3306.52873563218,1686.70114942529,"G","78",3464,1989
"3980",109,150,54,3201.93103448276,1663.71264367816,"G","78",3464,1989
"3981",83,116,0,3096.18390804598,1640.72413793103,"G","78",3464,1989
"3982",104,149,6,3057.10344827586,1626.93103448276,"G","78",3464,1989
"3983",85,126,50,3126.06896551724,1571.75862068966,"G","78",3464,1989
"3984",88,136,18,3219.1724137931,1534.97701149425,"G","78",3464,1989
"3985",131,169,32,3090.4367816092,1547.62068965517,"G","78",3464,1989
"3986",97,134,28,3049.05747126437,1682.10344827586,"G","78",3464,1989
"3987",99,139,24,3031.81609195402,1769.45977011494,"G","78",3464,1989
"3988",123,139,66,3042.16091954023,1867.16091954023,"G","78",3464,1989
"3989",93,141,32,3085.83908045977,1907.3908045977,"G","78",3464,1989
"3990",90,130,16,3127.2183908046,1938.42528735632,"G","78",3464,1989
"3991",93,132,23,3159.40229885057,1989,"G","78",3464,1989
"3992",123,162,81,3147.90804597701,2062.5632183908,"G","78",3464,1989
"3993",74,118,5,3136.41379310345,2093.59770114943,"G","78",3464,1989
"3994",103,147,26,3111.12643678161,2126.93103448276,"G","78",3464,1989
"3995",118,158,44,3076.64367816092,2155.66666666667,"G","78",3464,1989
"3996",120,158,36,3043.31034482759,2179.80459770115,"G","78",3464,1989
"3997",95,140,23,3026.06896551724,2220.03448275862,"G","78",3464,1989
"3998",136,174,61,3041.01149425287,2255.66666666667,"G","78",3464,1989
"3999",130,166,66,3091.58620689655,2297.04597701149,"G","78",3464,1989
"4000",139,169,81,3100.7816091954,2309.68965517241,"G","78",3464,1989
"4001",129,166,60,3106.52873563218,2328.08045977012,"G","78",3464,1989
"4002",130,168,46,3089.28735632184,2376.35632183908,"G","78",3464,1989
"4003",141,171,71,3069.74712643678,2397.04597701149,"G","78",3464,1989
"4004",147,167,104,3049.05747126437,2440.72413793103,"G","78",3464,1989
"4005",130,167,54,3018.02298850575,2462.5632183908,"G","78",3464,1989
"4006",121,163,37,2981.24137931035,2145.32183908046,"R","78",3464,1989
"4007",227,169,219,3065.14942528736,2097.04597701149,"R","78",3464,1989
"4008",230,168,219,3065.14942528736,2102.79310344828,"R","78",3464,1989
"4009",227,158,212,3051.35632183908,2117.73563218391,"R","78",3464,1989
"4010",216,155,212,3049.05747126437,2101.64367816092,"R","78",3464,1989
"4011",221,161,213,3058.25287356322,2098.19540229885,"R","78",3464,1989
"4012",216,148,205,3070.89655172414,2099.34482758621,"R","78",3464,1989
"4013",225,161,195,3237.5632183908,1867.16091954023,"R","78",3464,1989
"4014",199,152,188,3227.2183908046,1856.81609195402,"R","78",3464,1989
"4015",203,157,167,3253.65517241379,1857.96551724138,"R","78",3464,1989
"4016",161,117,130,3496.18390804598,1828.08045977011,"R","78",3464,1989
"4017",195,130,173,3495.03448275862,1814.28735632184,"R","78",3464,1989
"4018",180,116,151,3491.58620689655,1805.09195402299,"R","78",3464,1989
"4019",165,112,140,3486.98850574713,1797.04597701149,"R","78",3464,1989
"4020",226,184,222,3838.71264367816,1826.93103448276,"R","78",3464,1989
"4021",227,158,203,3835.26436781609,1808.54022988506,"R","78",3464,1989
"4022",218,160,200,3835.26436781609,1797.04597701149,"R","78",3464,1989
"4023",179,122,141,3628.36781609195,1678.65517241379,"R","78",3464,1989
"4024",182,122,160,3626.06896551724,1685.55172413793,"R","78",3464,1989
"4025",226,173,219,3614.57471264368,1682.10344827586,"R","78",3464,1989
"4026",198,149,170,3618.02298850575,1676.35632183908,"R","78",3464,1989
"4027",211,180,195,3293.88505747126,2402.79310344828,"R","78",3464,1989
"4028",237,218,222,3295.03448275862,2399.34482758621,"R","78",3464,1989
"4029",223,148,213,3312.27586206897,2167.16091954023,"R","78",3464,1989
"4030",200,141,173,3307.67816091954,2156.81609195402,"R","78",3464,1989
"4031",222,176,212,3315.72413793103,2149.91954022989,"R","78",3464,1989
"4032",233,187,226,3319.1724137931,2154.51724137931,"R","78",3464,1989
"4033",204,150,182,3365.14942528736,2232.67816091954,"R","78",3464,1989
"4034",240,251,50,3613.42528735632,2057.96551724138,"Y","78",3464,1989
"4035",230,242,72,3583.54022988506,2053.36781609195,"Y","78",3464,1989
"4036",243,252,81,3584.68965517241,2045.32183908046,"Y","78",3464,1989
"4037",243,253,43,3596.18390804598,2043.02298850575,"Y","78",3464,1989
"4038",244,255,62,3615.72413793103,2049.91954022989,"Y","78",3464,1989
"4039",200,208,45,3632.96551724138,2056.81609195402,"Y","78",3464,1989
"4041",239,250,52,3880.09195402299,1551.06896551724,"Y","78",3464,1989
"4042",220,231,30,3882.3908045977,1562.5632183908,"Y","78",3464,1989
"4043",234,242,42,3877.79310344828,1553.36781609195,"Y","78",3464,1989
"4044",242,251,60,3874.34482758621,1549.91954022989,"Y","78",3464,1989
"4045",207,202,46,3622.62068965517,2214.28735632184,"Y","78",3464,1989
"4046",220,232,38,3598.48275862069,2215.4367816092,"Y","78",3464,1989
"4047",235,248,37,3572.04597701149,2215.4367816092,"Y","78",3464,1989
"4048",244,255,66,3604.22988505747,2216.58620689655,"Y","78",3464,1989
"4049",240,254,71,3592.73563218391,2190.14942528736,"Y","78",3464,1989
"4050",248,255,81,3591.58620689655,2170.6091954023,"Y","78",3464,1989
"4051",243,255,95,3365.14942528736,2477.50574712644,"Y","78",3464,1989
"4052",189,187,40,3876.64367816092,2474.05747126437,"Y","78",3464,1989
"4053",234,245,241,1683.02298850575,1799.37931034483,"B","79",1329,2258
"4054",135,168,77,1339.34482758621,2452.25287356322,"G","79",1329,2258
"4055",109,142,38,1374.97701149425,2175.24137931034,"G","79",1329,2258
"4056",69,114,31,1522.10344827586,1913.1724137931,"G","79",1329,2258
"4057",118,156,57,1046.24137931034,1844.20689655172,"G","79",1329,2258
"4058",116,170,59,1094.51724137931,2161.44827586207,"G","79",1329,2258
"4059",229,255,144,930.149425287356,1856.85057471264,"G","79",1329,2258
"4060",111,151,54,851.988505747126,2008.57471264368,"G","79",1329,2258
"4061",26,59,0,858.885057471264,1964.89655172414,"G","79",1329,2258
"4062",142,188,115,869.229885057471,1933.86206896552,"G","79",1329,2258
"4063",207,247,161,880.724137931034,1897.08045977011,"G","79",1329,2258
"4064",174,208,114,892.218390804598,1848.80459770115,"G","79",1329,2258
"4065",186,223,154,966.931034482759,1828.11494252874,"G","79",1329,2258
"4066",146,183,90,1047.3908045977,1831.5632183908,"G","79",1329,2258
"4067",162,192,96,1070.37931034483,1832.71264367816,"G","79",1329,2258
"4068",140,181,79,1123.25287356322,1824.66666666667,"G","79",1329,2258
"4069",201,235,122,1133.59770114943,1813.1724137931,"G","79",1329,2258
"4070",137,185,65,980.724137931035,1805.12643678161,"G","79",1329,2258
"4071",211,230,138,904.862068965517,1795.93103448276,"G","79",1329,2258
"4072",162,195,65,891.068965517241,1792.48275862069,"G","79",1329,2258
"4073",126,163,86,1479.57471264368,2733.86206896552,"G","79",1329,2258
"4074",152,197,106,1577.27586206897,2736.16091954023,"G","79",1329,2258
"4075",109,141,58,1658.88505747126,2735.01149425287,"G","79",1329,2258
"4076",138,175,97,1715.20689655172,2732.71264367816,"G","79",1329,2258
"4077",147,177,65,1760.03448275862,2723.51724137931,"G","79",1329,2258
"4078",103,148,43,1765.7816091954,2699.37931034483,"G","79",1329,2258
"4079",149,182,78,1771.52873563218,2651.10344827586,"G","79",1329,2258
"4080",70,116,18,1774.97701149425,2618.91954022988,"G","79",1329,2258
"4081",85,123,22,1773.8275862069,2586.73563218391,"G","79",1329,2258
"4082",140,177,107,1774.97701149425,2544.20689655172,"G","79",1329,2258
"4083",69,102,15,1774.97701149425,2502.8275862069,"G","79",1329,2258
"4084",137,181,122,1771.52873563218,2439.6091954023,"G","79",1329,2258
"4085",116,159,52,1769.22988505747,2390.18390804598,"G","79",1329,2258
"4086",105,148,66,1758.88505747126,2368.34482758621,"G","79",1329,2258
"4087",59,97,14,1694.51724137931,2390.18390804598,"G","79",1329,2258
"4088",72,115,25,1683.02298850575,2395.93103448276,"G","79",1329,2258
"4089",73,119,29,1662.33333333333,2402.8275862069,"G","79",1329,2258
"4090",143,188,85,1653.13793103448,2407.42528735632,"G","79",1329,2258
"4091",149,189,103,1648.54022988506,2408.57471264368,"G","79",1329,2258
"4092",248,255,149,855.436781609195,2362.59770114943,"Y","79",1329,2258
"4093",247,254,138,861.183908045977,2359.14942528736,"Y","79",1329,2258
"4094",255,253,214,850.83908045977,2184.4367816092,"Y","79",1329,2258
"4095",238,251,84,851.988505747127,2175.24137931034,"Y","79",1329,2258
"4096",236,254,82,864.632183908046,2178.68965517241,"Y","79",1329,2258
"4097",244,255,141,868.080459770115,2182.13793103448,"Y","79",1329,2258
"4098",249,251,66,1616.35632183908,2478.68965517241,"Y","79",1329,2258
"4099",221,224,29,1600.26436781609,2475.24137931035,"Y","79",1329,2258
"4100",253,255,100,1593.36781609195,2466.04597701149,"Y","79",1329,2258
"4101",236,243,39,1599.11494252874,2477.54022988506,"Y","79",1329,2258
"4102",230,239,50,1358.88505747126,2747.65517241379,"Y","79",1329,2258
"4103",187,180,29,846.241379310345,2671.79310344828,"Y","79",1329,2258
"4104",236,245,74,834.747126436782,2663.74712643678,"Y","79",1329,2258
"4105",212,243,90,838.195402298851,2654.55172413793,"Y","79",1329,2258
"4106",146,191,49,1224.12643678161,1606.96551724138,"G","7",1277,1238
"4107",128,175,97,897.689655172414,1648.34482758621,"G","7",1277,1238
"4108",131,177,9,874.701149425287,1692.02298850575,"G","7",1277,1238
"4109",97,136,17,870.103448275862,1521.90804597701,"G","7",1277,1238
"4110",97,133,33,1077,1274.7816091954,"G","7",1277,1238
"4111",136,179,108,1471.25287356322,872.48275862069,"G","7",1277,1238
"4112",196,225,181,1520.67816091954,850.64367816092,"G","7",1277,1238
"4113",249,251,227,1436.77011494253,1215.01149425287,"W","7",1277,1238
"4114",251,251,249,1429.87356321839,1220.75862068966,"W","7",1277,1238
"4115",254,255,243,1428.72413793103,1215.01149425287,"W","7",1277,1238
"4116",249,254,247,1441.36781609195,1216.16091954023,"W","7",1277,1238
"4117",244,245,250,1440.2183908046,1221.90804597701,"W","7",1277,1238
"4118",242,244,194,1735.62068965517,1093.1724137931,"W","7",1277,1238
"4119",241,242,234,1737.91954022989,1085.12643678161,"W","7",1277,1238
"4120",244,248,249,1748.26436781609,1085.12643678161,"W","7",1277,1238
"4121",202,141,200,1395.70114942529,640.735632183908,"R","81",1198,812
"4122",216,168,206,1401.44827586207,629.241379310345,"R","81",1198,812
"4123",221,158,211,1396.85057471264,638.436781609195,"R","81",1198,812
"4124",185,115,165,1377.31034482759,600.505747126437,"R","81",1198,812
"4125",177,114,161,1375.01149425287,586.712643678161,"R","81",1198,812
"4126",138,111,104,1377.31034482759,577.51724137931,"R","81",1198,812
"4127",254,224,252,1631.33333333333,1053.37931034483,"R","81",1198,812
"4128",227,203,235,1634.7816091954,1048.7816091954,"R","81",1198,812
"4129",212,179,206,1671.5632183908,1032.68965517241,"R","81",1198,812
"4130",206,187,183,1634.7816091954,997.057471264368,"R","81",1198,812
"4131",227,187,224,1653.1724137931,977.51724137931,"R","81",1198,812
"4132",239,247,112,1071.5632183908,1072.91954022988,"Y","81",1198,812
"4133",225,234,43,1060.06896551724,1066.02298850575,"Y","81",1198,812
"4134",206,218,22,1054.32183908046,1057.97701149425,"Y","81",1198,812
"4135",195,204,23,1053.1724137931,1048.7816091954,"Y","81",1198,812
"4136",221,233,39,1034.7816091954,1032.68965517241,"Y","81",1198,812
"4137",225,234,57,1053.1724137931,1031.54022988506,"Y","81",1198,812
"4138",240,249,104,875.011494252874,1046.48275862069,"Y","81",1198,812
"4139",234,243,54,881.908045977012,1040.73563218391,"Y","81",1198,812
"4140",220,234,37,1580.75862068966,1034.98850574713,"Y","81",1198,812
"4141",204,207,14,1601.44827586207,1005.10344827586,"Y","81",1198,812
"4142",203,212,33,1638.22988505747,934.988505747126,"Y","81",1198,812
"4143",182,186,1,1633.63218390805,924.64367816092,"Y","81",1198,812
"4144",234,241,37,1655.47126436782,900.505747126437,"Y","81",1198,812
"4145",176,176,28,1638.22988505747,900.505747126437,"Y","81",1198,812
"4146",169,183,26,1633.63218390805,899.35632183908,"Y","81",1198,812
"4147",218,234,76,1602.59770114943,875.218390804598,"Y","81",1198,812
"4149",93,147,36,2810.02298850575,916.252873563218,"G","82",3256,522
"4150",65,116,0,3052.55172413793,919.701149425287,"G","82",3256,522
"4151",104,150,52,2807.72413793103,831.19540229885,"G","82",3256,522
"4152",59,95,0,3065.19540229885,808.206896551724,"G","82",3256,522
"4153",45,79,0,2846.80459770115,687.51724137931,"G","82",3256,522
"4154",104,152,50,3111.1724137931,687.51724137931,"G","82",3256,522
"4155",87,145,35,2877.83908045977,597.862068965517,"G","82",3256,522
"4156",74,105,45,3164.04597701149,580.620689655172,"G","82",3256,522
"4157",210,255,139,2923.81609195402,541.540229885057,"G","82",3256,522
"4158",108,133,65,3108.87356321839,539.241379310345,"G","82",3256,522
"4159",198,230,119,2845.65517241379,494.413793103448,"G","82",3256,522
"4160",10,33,0,2877.83908045977,396.712643678161,"G","82",3256,522
"4161",95,136,6,3177.83908045977,373.724137931034,"G","82",3256,522
"4162",73,113,27,2846.80459770115,304.758620689655,"G","82",3256,522
"4163",85,137,29,3334.16091954023,287.51724137931,"G","82",3256,522
"4164",86,140,64,3305.42528735632,225.448275862069,"G","82",3256,522
"4165",76,120,25,3427.26436781609,167.977011494253,"G","82",3256,522
"4166",118,162,23,3469.79310344828,110.505747126437,"G","82",3256,522
"4167",96,136,21,3580.13793103448,256.48275862069,"G","82",3256,522
"4168",103,123,0,3454.85057471264,315.103448275862,"G","82",3256,522
"4169",105,143,66,3635.31034482759,355.333333333333,"G","82",3256,522
"4170",61,92,22,3516.91954022988,300.16091954023,"G","82",3256,522
"4171",62,85,7,3368.64367816092,397.862068965517,"G","82",3256,522
"4172",38,37,7,3344.50574712644,411.655172413793,"G","82",3256,522
"4173",40,32,11,3349.10344827586,405.908045977011,"G","82",3256,522
"4174",70,100,10,3367.49425287356,400.16091954023,"G","82",3256,522
"4175",57,84,7,3393.93103448276,422,"G","82",3256,522
"4176",128,139,47,3412.32183908046,372.574712643678,"G","82",3256,522
"4177",81,122,4,3437.6091954023,308.206896551724,"G","82",3256,522
"4178",113,150,73,3676.68965517241,187.51724137931,"G","82",3256,522
"4179",93,129,19,3362.89655172414,90.9655172413792,"G","82",3256,522
"4180",88,133,40,3208.87356321839,97.8620689655172,"G","82",3256,522
"4181",104,145,41,3111.1724137931,84.0689655172413,"G","82",3256,522
"4182",124,175,100,3072.09195402299,72.5747126436781,"G","82",3256,522
"4183",91,103,31,2956,65.6781609195402,"G","82",3256,522
"4184",91,114,62,2859.44827586207,90.9655172413792,"G","82",3256,522
"4185",89,142,52,2836.45977011494,289.816091954023,"G","82",3256,522
"4186",113,142,34,2851.40229885057,388.666666666667,"G","82",3256,522
"4187",219,196,188,3224.96551724138,995.563218390805,"R","82",3256,522
"4188",226,179,221,3208.87356321839,997.862068965517,"R","82",3256,522
"4189",174,119,159,3197.37931034483,979.471264367816,"R","82",3256,522
"4190",248,218,252,3201.97701149425,965.67816091954,"R","82",3256,522
"4191",170,136,163,3211.1724137931,955.333333333333,"R","82",3256,522
"4192",153,133,135,3221.51724137931,954.183908045977,"R","82",3256,522
"4193",201,160,192,3230.71264367816,955.333333333333,"R","82",3256,522
"4194",167,145,132,3243.35632183908,965.67816091954,"R","82",3256,522
"4195",251,227,255,3461.74712643678,933.494252873563,"R","82",3256,522
"4196",229,195,228,3468.64367816092,925.448275862069,"R","82",3256,522
"4197",207,175,188,3472.09195402299,918.551724137931,"R","82",3256,522
"4198",205,177,189,3466.34482758621,897.862068965517,"R","82",3256,522
"4199",158,103,135,3380.13793103448,566.827586206896,"R","82",3256,522
"4200",169,105,142,3378.98850574713,567.977011494253,"R","82",3256,522
"4201",168,93,136,3365.19540229885,565.67816091954,"R","82",3256,522
"4202",225,165,201,3370.94252873563,581.770114942529,"R","82",3256,522
